"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","EDUADULT","TRY_MEN","PC_25_64","A","2012",28.958441,
"FRA","EDUADULT","TRY_MEN","PC_25_64","A","2013",30.071928,
"FRA","EDUADULT","TRY_MEN","PC_25_64","A","2014",31.197784,
"FRA","EDUADULT","TRY_MEN","PC_25_64","A","2015",31.506598,
"FRA","EDUADULT","TRY_MEN","PC_25_64","A","2016",32.173527,
"FRA","EDUADULT","TRY_MEN","PC_25_64","A","2017",32.766411,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","1981",10.557167,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","1989",13.397391,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","1991",14.894364,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","1992",15.635099,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","1994",17.900284,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","1995",18.855011,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","1997",20.317392,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","1998",21.06875,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","1999",21.89205,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","2000",22.027519,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","2001",23.550108,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","2002",24.844231,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","2003",24.76334,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","2004",25.431391,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","2005",26.555849,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","2006",27.580599,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","2007",27.973269,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","2008",29.074776,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","2009",30.428736,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","2010",30.673267,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","2011",31.422382,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","2012",32.671661,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","2013",34.049885,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","2014",35.7752,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","2015",36.540623,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","2016",36.876068,
"FRA","EDUADULT","TRY_WOMEN","PC_25_64","A","2017",37.543358,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","1981",33.088974,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","1989",38.409836,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","1991",39.185696,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","1992",41.520096,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","1994",43.718102,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","1995",44.389057,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","1997",43.038292,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","1998",43.633617,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","1999",43.82106,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","2000",44.02404,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","2001",44.027458,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","2002",44.010487,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","2003",44.401928,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","2004",44.507977,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","2005",44.544575,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","2006",44.4198,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","2007",44.885273,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","2008",45.464798,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","2009",44.629845,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","2010",44.752144,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","2011",44.636353,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","2012",44.39595,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","2013",45.742928,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","2014",47.18317,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","2015",46.698593,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","2016",46.547363,
"FRA","EDUADULT","UPPSRY_MEN","PC_25_64","A","2017",46.260525,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1981",24.006243,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1989",30.34688,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1991",31.68321,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1992",34.670155,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1994",36.299641,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1995",36.598946,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1997",35.991375,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1998",36.70792,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1999",37.086197,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2000",37.391422,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2001",37.755722,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2002",37.666527,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2003",38.303444,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2004",38.447258,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2005",38.320889,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2006",38.171764,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2007",38.879845,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2008",39.392376,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2009",38.825706,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2010",38.893467,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2011",39.178383,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2012",39.078506,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2013",39.869949,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2014",40.528553,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2015",40.351204,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2016",40.648956,
"FRA","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2017",40.230385,
"DEU","EDUADULT","TRY_MEN","PC_25_64","A","1989",24.278873,
"DEU","EDUADULT","TRY_MEN","PC_25_64","A","1991",28.126867,
"DEU","EDUADULT","TRY_MEN","PC_25_64","A","1992",27.483477,
"DEU","EDUADULT","TRY_MEN","PC_25_64","A","1994",27.87669,
"DEU","EDUADULT","TRY_MEN","PC_25_64","A","1995",28.440056,
"DEU","EDUADULT","TRY_MEN","PC_25_64","A","1997",28.167202,
"DEU","EDUADULT","TRY_MEN","PC_25_64","A","1998",28.425337,
"DEU","EDUADULT","TRY_MEN","PC_25_64","A","1999",28.095596,
"DEU","EDUADULT","TRY_MEN","PC_25_64","A","2000",28.557259,
"DEU","EDUADULT","TRY_MEN","PC_25_64","A","2001",28.138994,
"DEU","EDUADULT","TRY_MEN","PC_25_64","A","2002",28.13942,
"DEU","EDUADULT","TRY_MEN","PC_25_64","A","2003",28.498774,
"DEU","EDUADULT","TRY_MEN","PC_25_64","A","2004",29.182915,
"DEU","EDUADULT","TRY_MEN","PC_25_64","A","2005",28.803308,
"DEU","EDUADULT","TRY_MEN","PC_25_64","A","2006",27.71159,
"DEU","EDUADULT","TRY_MEN","PC_25_64","A","2007",27.834398,
"DEU","EDUADULT","TRY_MEN","PC_25_64","A","2008",28.949875,
"DEU","EDUADULT","TRY_MEN","PC_25_64","A","2009",29.675966,
"DEU","EDUADULT","TRY_MEN","PC_25_64","A","2010",29.818239,
"DEU","EDUADULT","TRY_MEN","PC_25_64","A","2011",30.199104,
"DEU","EDUADULT","TRY_MEN","PC_25_64","A","2012",30.480848,
"DEU","EDUADULT","TRY_MEN","PC_25_64","A","2013",30.58095,
"DEU","EDUADULT","TRY_MEN","PC_25_64","A","2014",30.447104,
"DEU","EDUADULT","TRY_MEN","PC_25_64","A","2015",30.822794,
"DEU","EDUADULT","TRY_MEN","PC_25_64","A","2016",31.311701,
"DEU","EDUADULT","TRY_MEN","PC_25_64","A","2017",31.383993,
"DEU","EDUADULT","TRY_WOMEN","PC_25_64","A","1989",10.403635,
"DEU","EDUADULT","TRY_WOMEN","PC_25_64","A","1991",15.296329,
"DEU","EDUADULT","TRY_WOMEN","PC_25_64","A","1992",15.162838,
"DEU","EDUADULT","TRY_WOMEN","PC_25_64","A","1994",16.095867,
"DEU","EDUADULT","TRY_WOMEN","PC_25_64","A","1995",16.574541,
"DEU","EDUADULT","TRY_WOMEN","PC_25_64","A","1997",16.959478,
"DEU","EDUADULT","TRY_WOMEN","PC_25_64","A","1998",17.424431,
"DEU","EDUADULT","TRY_WOMEN","PC_25_64","A","1999",17.549835,
"DEU","EDUADULT","TRY_WOMEN","PC_25_64","A","2000",18.325188,
"DEU","EDUADULT","TRY_WOMEN","PC_25_64","A","2001",18.192644,
"DEU","EDUADULT","TRY_WOMEN","PC_25_64","A","2002",18.611786,
"DEU","EDUADULT","TRY_WOMEN","PC_25_64","A","2003",19.370392,
"DEU","EDUADULT","TRY_WOMEN","PC_25_64","A","2004",20.601019,
"DEU","EDUADULT","TRY_WOMEN","PC_25_64","A","2005",20.297405,
"DEU","EDUADULT","TRY_WOMEN","PC_25_64","A","2006",20.147552,
"DEU","EDUADULT","TRY_WOMEN","PC_25_64","A","2007",20.749664,
"DEU","EDUADULT","TRY_WOMEN","PC_25_64","A","2008",21.83062,
"DEU","EDUADULT","TRY_WOMEN","PC_25_64","A","2009",23.066357,
"DEU","EDUADULT","TRY_WOMEN","PC_25_64","A","2010",23.37282,
"DEU","EDUADULT","TRY_WOMEN","PC_25_64","A","2011",24.903835,
"DEU","EDUADULT","TRY_WOMEN","PC_25_64","A","2012",25.742893,
"DEU","EDUADULT","TRY_WOMEN","PC_25_64","A","2013",26.347219,
"DEU","EDUADULT","TRY_WOMEN","PC_25_64","A","2014",23.663828,
"DEU","EDUADULT","TRY_WOMEN","PC_25_64","A","2015",24.437277,
"DEU","EDUADULT","TRY_WOMEN","PC_25_64","A","2016",25.228304,
"DEU","EDUADULT","TRY_WOMEN","PC_25_64","A","2017",25.732599,
"DEU","EDUADULT","UPPSRY_MEN","PC_25_64","A","1989",63.389,
"DEU","EDUADULT","UPPSRY_MEN","PC_25_64","A","1991",61.252739,
"DEU","EDUADULT","UPPSRY_MEN","PC_25_64","A","1992",61.12262,
"DEU","EDUADULT","UPPSRY_MEN","PC_25_64","A","1994",62.161583,
"DEU","EDUADULT","UPPSRY_MEN","PC_25_64","A","1995",61.152702,
"DEU","EDUADULT","UPPSRY_MEN","PC_25_64","A","1997",60.31665,
"DEU","EDUADULT","UPPSRY_MEN","PC_25_64","A","1998",60.154778,
"DEU","EDUADULT","UPPSRY_MEN","PC_25_64","A","1999",58.020054,
"DEU","EDUADULT","UPPSRY_MEN","PC_25_64","A","2000",57.705139,
"DEU","EDUADULT","UPPSRY_MEN","PC_25_64","A","2001",58.727386,
"DEU","EDUADULT","UPPSRY_MEN","PC_25_64","A","2002",58.94001,
"DEU","EDUADULT","UPPSRY_MEN","PC_25_64","A","2003",58.714012,
"DEU","EDUADULT","UPPSRY_MEN","PC_25_64","A","2004",58.315365,
"DEU","EDUADULT","UPPSRY_MEN","PC_25_64","A","2005",57.731133,
"DEU","EDUADULT","UPPSRY_MEN","PC_25_64","A","2006",58.771423,
"DEU","EDUADULT","UPPSRY_MEN","PC_25_64","A","2007",59.600647,
"DEU","EDUADULT","UPPSRY_MEN","PC_25_64","A","2008",59.202728,
"DEU","EDUADULT","UPPSRY_MEN","PC_25_64","A","2009",58.432209,
"DEU","EDUADULT","UPPSRY_MEN","PC_25_64","A","2010",58.465305,
"DEU","EDUADULT","UPPSRY_MEN","PC_25_64","A","2011",58.369835,
"DEU","EDUADULT","UPPSRY_MEN","PC_25_64","A","2012",58.036034,
"DEU","EDUADULT","UPPSRY_MEN","PC_25_64","A","2013",57.761517,
"DEU","EDUADULT","UPPSRY_MEN","PC_25_64","A","2014",58.296429,
"DEU","EDUADULT","UPPSRY_MEN","PC_25_64","A","2015",57.631794,
"DEU","EDUADULT","UPPSRY_MEN","PC_25_64","A","2016",56.559963,
"DEU","EDUADULT","UPPSRY_MEN","PC_25_64","A","2017",56.267902,
"DEU","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1989",58.556591,
"DEU","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1991",58.803513,
"DEU","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1992",59.904064,
"DEU","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1994",61.644245,
"DEU","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1995",61.005322,
"DEU","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1997",60.878197,
"DEU","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1998",61.389507,
"DEU","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1999",58.670483,
"DEU","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2000",58.761414,
"DEU","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2001",60.060459,
"DEU","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2002",60.19413,
"DEU","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2003",60.09087,
"DEU","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2004",59.634529,
"DEU","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2005",59.378479,
"DEU","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2006",59.812206,
"DEU","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2007",60.631874,
"DEU","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2008",60.663509,
"DEU","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2009",59.762356,
"DEU","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2010",59.943279,
"DEU","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2011",59.008881,
"DEU","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2012",58.323814,
"DEU","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2013",57.934292,
"DEU","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2014",61.396847,
"DEU","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2015",60.682072,
"DEU","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2016",59.832939,
"DEU","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2017",59.638489,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","1987",11.011922,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","1988",11.966572,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","1989",12.310334,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","1990",12.797157,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","1991",13.08744,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","1992",14.902932,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","1993",15.453542,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","1994",16.394541,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","1995",16.629618,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","1996",17.611343,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","1997",17.982656,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","1998",18.76153,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","1999",19.319887,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","2000",19.689165,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","2001",19.751606,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","2002",20.260656,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","2003",20.686693,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","2004",22.874361,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","2005",22.647758,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","2006",23.567255,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","2007",24.120693,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","2008",24.248762,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","2009",24.01519,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","2010",24.945505,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","2011",26.24349,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","2012",26.705133,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","2013",27.32473,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","2014",27.690657,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","2015",28.011593,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","2016",28.513227,
"GRC","EDUADULT","TRY_MEN","PC_25_64","A","2017",29.305016,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","1987",6.6999474,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","1988",7.3937535,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","1989",7.7682757,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","1990",8.4336395,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","1991",9.0289335,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","1992",9.7544556,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","1993",10.67055,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","1994",11.546397,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","1995",12.074759,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","1996",12.831325,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","1997",13.433756,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","1998",15.053772,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","1999",15.416656,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","2000",15.715105,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","2001",16.416426,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","2002",17.347368,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","2003",17.931763,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","2004",19.71912,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","2005",20.311262,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","2006",21.305334,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","2007",21.682127,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","2008",22.832247,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","2009",23.30374,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","2010",24.547791,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","2011",25.98332,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","2012",26.733065,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","2013",27.519138,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","2014",28.51054,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","2015",30.0784,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","2016",31.91032,
"GRC","EDUADULT","TRY_WOMEN","PC_25_64","A","2017",32.712036,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","1987",21.844742,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","1988",22.52825,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","1989",23.660727,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","1990",24.133554,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","1991",25.767588,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","1992",24.474337,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","1993",26.139423,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","1994",27.666451,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","1995",28.388174,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","1996",29.181988,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","1997",30.007463,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","1998",31.266106,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","1999",28.841106,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","2000",29.88419,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","2001",30.467009,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","2002",31.308083,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","2003",32.4478,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","2004",33.214123,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","2005",34.12854,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","2006",34.879921,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","2007",34.87941,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","2008",35.793388,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","2009",35.941803,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","2010",35.966927,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","2011",36.532429,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","2012",37.407097,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","2013",38.350273,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","2014",39.048546,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","2015",40.397408,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","2016",41.525116,
"GRC","EDUADULT","UPPSRY_MEN","PC_25_64","A","2017",42.195286,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1987",21.061481,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1988",21.895687,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1989",22.629669,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1990",22.787758,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1991",23.549305,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1992",23.959398,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1993",25.951099,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1994",27.16186,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1995",28.159369,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1996",28.880386,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1997",29.836248,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1998",30.651434,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1999",31.946512,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2000",33.295288,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2001",33.823517,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2002",34.76244,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2003",36.023159,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2004",37.484692,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2005",38.328201,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2006",38.730911,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2007",39.458729,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2008",39.722206,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2009",39.705212,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2010",39.979736,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2011",40.314236,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2012",40.680149,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2013",41.157101,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2014",41.245655,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2015",41.909142,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2016",41.314632,
"GRC","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2017",41.17979,
"HUN","EDUADULT","TRY_MEN","PC_25_64","A","1997",12.258694,
"HUN","EDUADULT","TRY_MEN","PC_25_64","A","1998",12.957996,
"HUN","EDUADULT","TRY_MEN","PC_25_64","A","1999",13.204467,
"HUN","EDUADULT","TRY_MEN","PC_25_64","A","2000",13.708835,
"HUN","EDUADULT","TRY_MEN","PC_25_64","A","2001",13.508534,
"HUN","EDUADULT","TRY_MEN","PC_25_64","A","2002",13.814663,
"HUN","EDUADULT","TRY_MEN","PC_25_64","A","2003",14.853356,
"HUN","EDUADULT","TRY_MEN","PC_25_64","A","2004",15.913669,
"HUN","EDUADULT","TRY_MEN","PC_25_64","A","2005",15.858085,
"HUN","EDUADULT","TRY_MEN","PC_25_64","A","2006",16.292395,
"HUN","EDUADULT","TRY_MEN","PC_25_64","A","2007",16.442116,
"HUN","EDUADULT","TRY_MEN","PC_25_64","A","2008",17.300709,
"HUN","EDUADULT","TRY_MEN","PC_25_64","A","2009",17.471045,
"HUN","EDUADULT","TRY_MEN","PC_25_64","A","2010",17.631626,
"HUN","EDUADULT","TRY_MEN","PC_25_64","A","2011",18.672935,
"HUN","EDUADULT","TRY_MEN","PC_25_64","A","2012",19.088211,
"HUN","EDUADULT","TRY_MEN","PC_25_64","A","2013",19.357929,
"HUN","EDUADULT","TRY_MEN","PC_25_64","A","2014",20.240128,
"HUN","EDUADULT","TRY_MEN","PC_25_64","A","2015",21.039064,
"HUN","EDUADULT","TRY_MEN","PC_25_64","A","2016",20.482416,
"HUN","EDUADULT","TRY_MEN","PC_25_64","A","2017",21.013105,
"HUN","EDUADULT","TRY_WOMEN","PC_25_64","A","1997",12.178566,
"HUN","EDUADULT","TRY_WOMEN","PC_25_64","A","1998",13.363412,
"HUN","EDUADULT","TRY_WOMEN","PC_25_64","A","1999",13.808351,
"HUN","EDUADULT","TRY_WOMEN","PC_25_64","A","2000",14.352439,
"HUN","EDUADULT","TRY_WOMEN","PC_25_64","A","2001",14.429396,
"HUN","EDUADULT","TRY_WOMEN","PC_25_64","A","2002",14.5824,
"HUN","EDUADULT","TRY_WOMEN","PC_25_64","A","2003",15.942147,
"HUN","EDUADULT","TRY_WOMEN","PC_25_64","A","2004",17.531971,
